Customer ID,Count,Quarter,Satisfaction Score,Customer Status,Churn Label,Churn Value,Churn Score,CLTV,Churn Category,Churn Reason
3074-GQWYX,1,Q3,2,Churned,Yes,1,87,3520,Competitor,Competitor made better offer
6845-RGTYS,1,Q3,1,Churned,Yes,1,80,4622,Competitor,Competitor made better offer
8861-HGGKB,1,Q3,2,Churned,Yes,1,80,5699,Competitor,Competitor made better offer
7065-YUNRY,1,Q3,1,Churned,Yes,1,69,3049,Competitor,Competitor made better offer
7694-VLBWQ,1,Q3,2,Churned,Yes,1,74,4857,Dissatisfaction,Product dissatisfaction
6481-OGDOO,1,Q3,1,Churned,Yes,1,73,4394,Competitor,Competitor made better offer
3753-TSEMP,1,Q3,1,Churned,Yes,1,79,2524,Dissatisfaction,Product dissatisfaction
8305-VHZBZ,1,Q3,1,Churned,Yes,1,92,4325,Price,Long distance charges
9172-JITSM,1,Q3,1,Churned,Yes,1,75,2641,Other,Don't know
6298-QDFNH,1,Q3,1,Churned,Yes,1,68,4718,Dissatisfaction,Product dissatisfaction
6173-ITPWD,1,Q3,1,Churned,Yes,1,91,2516,Dissatisfaction,Product dissatisfaction
9734-UYXQI,1,Q3,1,Churned,Yes,1,90,5115,Competitor,Competitor made better offer
2189-UXTKY,1,Q3,1,Churned,Yes,1,91,3410,Dissatisfaction,Product dissatisfaction
4958-GZWIY,1,Q3,2,Churned,Yes,1,91,2984,Other,Don't know
6356-ELRKD,1,Q3,2,Churned,Yes,1,79,4091,Other,Don't know
8624-GIOUT,1,Q3,1,Churned,Yes,1,78,6006,Other,Don't know
3177-LASXD,1,Q3,3,Churned,Yes,1,77,2619,Dissatisfaction,Poor expertise of phone support
4897-QSUYC,1,Q3,3,Churned,Yes,1,86,4939,Attitude,Attitude of support person
1084-UQCHV,1,Q3,2,Churned,Yes,1,66,2901,Attitude,Attitude of support person
2955-BJZHG,1,Q3,1,Churned,Yes,1,77,5174,Competitor,Competitor had better devices
3806-DXQOM,1,Q3,2,Churned,Yes,1,95,2563,Attitude,Attitude of service provider
9300-RENDD,1,Q3,3,Churned,Yes,1,91,4815,Attitude,Attitude of support person
0761-AETCS,1,Q3,2,Churned,Yes,1,92,3236,Attitude,Attitude of support person
2153-MREFK,1,Q3,1,Churned,Yes,1,79,3599,Attitude,Attitude of support person
3106-ULWFW,1,Q3,1,Churned,Yes,1,95,2887,Competitor,Competitor had better devices
0925-VYDLG,1,Q3,3,Churned,Yes,1,83,5898,Attitude,Attitude of service provider
4349-GFQHK,1,Q3,3,Churned,Yes,1,87,4212,Attitude,Attitude of service provider
7802-EFKNY,1,Q3,1,Churned,Yes,1,79,5865,Competitor,Competitor had better devices
8035-BUYVG,1,Q3,1,Churned,Yes,1,67,5422,Attitude,Attitude of support person
9787-XVQIU,1,Q3,3,Churned,Yes,1,91,3596,Attitude,Attitude of support person
8945-MUQUF,1,Q3,3,Churned,Yes,1,94,5074,Competitor,Competitor made better offer
3023-GFLBR,1,Q3,2,Churned,Yes,1,66,3336,Attitude,Attitude of service provider
0524-IAVZO,1,Q3,2,Churned,Yes,1,90,3698,Other,Don't know
2737-YNGYW,1,Q3,3,Churned,Yes,1,69,2856,Attitude,Attitude of support person
5159-YFPKQ,1,Q3,1,Churned,Yes,1,91,5270,Competitor,Competitor had better devices
7927-AUXBZ,1,Q3,2,Churned,Yes,1,76,4417,Attitude,Attitude of support person
7619-ODSGN,1,Q3,1,Churned,Yes,1,90,5699,Attitude,Attitude of support person
2514-GINMM,1,Q3,2,Churned,Yes,1,92,4490,Attitude,Attitude of service provider
2659-VXMWZ,1,Q3,3,Churned,Yes,1,85,4146,Attitude,Attitude of support person
4285-GYRQC,1,Q3,2,Churned,Yes,1,89,3344,Attitude,Attitude of support person
8337-MSSXB,1,Q3,2,Churned,Yes,1,74,3677,Attitude,Attitude of service provider
8182-BJDSI,1,Q3,1,Churned,Yes,1,90,2468,Attitude,Attitude of service provider
2482-CZGBB,1,Q3,1,Churned,Yes,1,67,3156,Competitor,Competitor had better devices
0866-QLSIR,1,Q3,2,Churned,Yes,1,75,5189,Attitude,Attitude of support person
7181-BQYBV,1,Q3,1,Churned,Yes,1,85,4811,Attitude,Attitude of service provider
6204-IEUXJ,1,Q3,3,Churned,Yes,1,65,4330,Attitude,Attitude of service provider
4529-CKBCL,1,Q3,2,Churned,Yes,1,85,4381,Attitude,Attitude of service provider
2506-CLAKW,1,Q3,1,Churned,Yes,1,80,3578,Attitude,Attitude of support person
1583-IHQZE,1,Q3,2,Churned,Yes,1,90,3965,Attitude,Attitude of support person
0151-ONTOV,1,Q3,1,Churned,Yes,1,78,4739,Competitor,Competitor had better devices
0320-JDNQG,1,Q3,1,Churned,Yes,1,83,3425,Other,Don't know
7180-PISOG,1,Q3,3,Churned,Yes,1,75,5554,Attitude,Attitude of service provider
3571-RFHAR,1,Q3,2,Churned,Yes,1,91,6001,Attitude,Attitude of support person
9578-VRMNM,1,Q3,1,Churned,Yes,1,73,4722,Competitor,Competitor had better devices
6140-QNRQQ,1,Q3,1,Churned,Yes,1,91,5739,Competitor,Competitor had better devices
4307-KTUMW,1,Q3,1,Churned,Yes,1,68,5543,Attitude,Attitude of service provider
7470-MCQTK,1,Q3,2,Churned,Yes,1,86,2655,Attitude,Attitude of support person
7488-MXJIV,1,Q3,1,Churned,Yes,1,96,3223,Competitor,Competitor had better devices
2027-FECZV,1,Q3,2,Churned,Yes,1,92,2406,Attitude,Attitude of support person
2672-DZUOY,1,Q3,1,Churned,Yes,1,91,5386,Competitor,Competitor had better devices
3870-MQAMG,1,Q3,1,Churned,Yes,1,90,6189,Competitor,Competitor had better devices
4800-CZMPC,1,Q3,1,Churned,Yes,1,71,4736,Attitude,Attitude of service provider
7377-DMMRI,1,Q3,1,Churned,Yes,1,89,4134,Attitude,Attitude of support person
8949-JTMAY,1,Q3,1,Churned,Yes,1,72,5144,Competitor,Competitor had better devices
3211-ILJTT,1,Q3,1,Churned,Yes,1,67,4469,Competitor,Competitor had better devices
5103-MHMHY,1,Q3,1,Churned,Yes,1,82,4563,Competitor,Competitor had better devices
0235-KGSLC,1,Q3,2,Churned,Yes,1,86,3967,Other,Moved
2884-GBPFB,1,Q3,3,Churned,Yes,1,79,5413,Other,Moved
5136-KCKGI,1,Q3,2,Churned,Yes,1,76,4461,Competitor,Competitor had better devices
3722-WPXTK,1,Q3,1,Churned,Yes,1,72,4254,Competitor,Competitor offered higher download speeds
2929-ERCFZ,1,Q3,1,Churned,Yes,1,80,2939,Competitor,Competitor had better devices
7548-SEPYI,1,Q3,2,Churned,Yes,1,74,5056,Competitor,Competitor made better offer
8835-VSDSE,1,Q3,2,Churned,Yes,1,86,4559,Competitor,Competitor made better offer
1623-NLDOT,1,Q3,2,Churned,Yes,1,82,2044,Competitor,Competitor had better devices
5236-PERKL,1,Q3,1,Churned,Yes,1,89,4738,Competitor,Competitor offered higher download speeds
7854-FOKSF,1,Q3,1,Churned,Yes,1,93,4747,Competitor,Competitor offered higher download speeds
2519-FAKOD,1,Q3,1,Churned,Yes,1,76,5274,Competitor,Competitor had better devices
7089-IVVAZ,1,Q3,1,Churned,Yes,1,71,2363,Competitor,Competitor offered more data
9492-TOKRI,1,Q3,1,Churned,Yes,1,90,2708,Competitor,Competitor had better devices
3325-FUYCG,1,Q3,1,Churned,Yes,1,85,3770,Dissatisfaction,Service dissatisfaction
8481-YYXWG,1,Q3,3,Churned,Yes,1,70,4584,Dissatisfaction,Network reliability
2609-IAICY,1,Q3,3,Churned,Yes,1,79,2756,Dissatisfaction,Limited range of services
1740-CSDJP,1,Q3,2,Churned,Yes,1,88,2548,Price,Lack of affordable download/upload speed
2636-OHFMN,1,Q3,2,Churned,Yes,1,90,3955,Price,Long distance charges
1323-OOEPC,1,Q3,2,Churned,Yes,1,87,6481,Price,Extra data charges
9921-ZVRHG,1,Q3,1,Churned,Yes,1,94,4155,Competitor,Competitor had better devices
4701-MLJPN,1,Q3,3,Churned,Yes,1,78,2933,Attitude,Attitude of support person
9206-GVPEQ,1,Q3,1,Churned,Yes,1,88,5212,Dissatisfaction,Network reliability
1596-BBVTG,1,Q3,3,Churned,Yes,1,79,2785,Other,Poor expertise of online support
8433-WXGNA,1,Q3,1,Churned,Yes,1,82,4676,Other,Don't know
3707-GNWHM,1,Q3,1,Churned,Yes,1,93,4750,Other,Don't know
5766-ZJYBB,1,Q3,2,Churned,Yes,1,66,4152,Dissatisfaction,Service dissatisfaction
8931-GJJIQ,1,Q3,2,Churned,Yes,1,90,3520,Attitude,Attitude of support person
4277-PVRAN,1,Q3,1,Churned,Yes,1,67,5071,Competitor,Competitor had better devices
0203-HHYIJ,1,Q3,3,Churned,Yes,1,79,3779,Price,Long distance charges
0952-KMEEH,1,Q3,1,Churned,Yes,1,91,5525,Price,Long distance charges
8178-EYZUO,1,Q3,1,Churned,Yes,1,70,3378,Price,Extra data charges
3230-WYKIR,1,Q3,1,Churned,Yes,1,79,3306,Dissatisfaction,Product dissatisfaction
0407-BDJKB,1,Q3,2,Churned,Yes,1,88,4129,Dissatisfaction,Service dissatisfaction
9600-UDOPK,1,Q3,3,Churned,Yes,1,68,4095,Attitude,Attitude of support person
4074-SJFFA,1,Q3,3,Churned,Yes,1,83,2614,Dissatisfaction,Network reliability
4910-GMJOT,1,Q3,1,Churned,Yes,1,96,4033,Other,Don't know
4323-SADQS,1,Q3,1,Churned,Yes,1,93,3520,Dissatisfaction,Service dissatisfaction
4446-BZKHU,1,Q3,1,Churned,Yes,1,86,5011,Competitor,Competitor had better devices
5202-IVJNU,1,Q3,3,Churned,Yes,1,72,3106,Dissatisfaction,Network reliability
5976-JCJRH,1,Q3,3,Churned,Yes,1,94,2162,Dissatisfaction,Limited range of services
0137-OCGAB,1,Q3,3,Churned,Yes,1,90,3056,Price,Lack of affordable download/upload speed
3351-NQLDI,1,Q3,1,Churned,Yes,1,91,4348,Price,Long distance charges
7593-JNWRU,1,Q3,2,Churned,Yes,1,90,4525,Price,Extra data charges
4588-YBNIB,1,Q3,2,Churned,Yes,1,91,4205,Price,Price too high
5028-GZLDO,1,Q3,1,Churned,Yes,1,96,5317,Dissatisfaction,Service dissatisfaction
6877-TJMBR,1,Q3,3,Churned,Yes,1,80,2627,Dissatisfaction,Network reliability
6769-DCQLI,1,Q3,2,Churned,Yes,1,85,4630,Other,Don't know
2433-KMEAS,1,Q3,1,Churned,Yes,1,71,2445,Other,Don't know
2195-ZRVAX,1,Q3,2,Churned,Yes,1,90,3631,Other,Don't know
3550-SAHFP,1,Q3,2,Churned,Yes,1,66,5456,Price,Price too high
2011-TRQYE,1,Q3,2,Churned,Yes,1,82,5474,Dissatisfaction,Product dissatisfaction
4873-ILOLJ,1,Q3,1,Churned,Yes,1,67,5546,Competitor,Competitor had better devices
2725-KXXWT,1,Q3,3,Churned,Yes,1,86,5460,Attitude,Attitude of support person
9565-DJPIB,1,Q3,1,Churned,Yes,1,87,4689,Competitor,Competitor had better devices
8348-HFYIV,1,Q3,3,Churned,Yes,1,90,5775,Dissatisfaction,Limited range of services
6849-WLEYG,1,Q3,3,Churned,Yes,1,92,2611,Attitude,Attitude of support person
4659-NZRUF,1,Q3,3,Churned,Yes,1,78,5830,Price,Long distance charges
8429-XIBUM,1,Q3,1,Churned,Yes,1,77,4694,Price,Extra data charges
2608-BHKFN,1,Q3,1,Churned,Yes,1,89,3600,Competitor,Competitor had better devices
7341-LXCAF,1,Q3,1,Churned,Yes,1,87,4013,Dissatisfaction,Product dissatisfaction
9462-MJUAW,1,Q3,1,Churned,Yes,1,92,4399,Competitor,Competitor had better devices
8128-YVJRG,1,Q3,1,Churned,Yes,1,81,4513,Attitude,Attitude of support person
1569-TTNYJ,1,Q3,2,Churned,Yes,1,72,3401,Other,Don't know
4749-VFKVB,1,Q3,2,Churned,Yes,1,90,4778,Other,Don't know
7598-UAASY,1,Q3,1,Churned,Yes,1,71,4340,Competitor,Competitor had better devices
7938-OUHIO,1,Q3,3,Churned,Yes,1,72,3916,Attitude,Attitude of service provider
0431-APWVY,1,Q3,3,Churned,Yes,1,91,5958,Other,Poor expertise of online support
3426-NIYYL,1,Q3,2,Churned,Yes,1,66,2087,Attitude,Attitude of support person
3387-VATUS,1,Q3,3,Churned,Yes,1,69,5701,Attitude,Attitude of service provider
1143-NMNQJ,1,Q3,2,Churned,Yes,1,95,2187,Attitude,Attitude of service provider
0415-MOSGF,1,Q3,2,Churned,Yes,1,76,3204,Attitude,Attitude of support person
2495-INZWQ,1,Q3,2,Churned,Yes,1,66,5605,Attitude,Attitude of service provider
4139-SUGLD,1,Q3,1,Churned,Yes,1,77,2067,Attitude,Attitude of service provider
6857-VWJDT,1,Q3,2,Churned,Yes,1,87,3473,Attitude,Attitude of service provider
5624-BQSSA,1,Q3,1,Churned,Yes,1,70,4285,Price,Long distance charges
5577-OTWWW,1,Q3,2,Churned,Yes,1,69,2428,Other,Moved
6100-QQHEB,1,Q3,3,Churned,Yes,1,91,5775,Other,Moved
2691-NZETQ,1,Q3,2,Churned,Yes,1,89,2752,Competitor,Competitor offered higher download speeds
4404-HIBDJ,1,Q3,1,Churned,Yes,1,85,5175,Competitor,Competitor offered more data
7295-JOMMD,1,Q3,1,Churned,Yes,1,87,2895,Competitor,Competitor made better offer
5013-SBUIH,1,Q3,1,Churned,Yes,1,84,5855,Competitor,Competitor had better devices
6023-YEBUP,1,Q3,1,Churned,Yes,1,81,5351,Competitor,Competitor had better devices
7209-JCUDS,1,Q3,1,Churned,Yes,1,83,2832,Competitor,Competitor had better devices
6158-DWPZT,1,Q3,2,Churned,Yes,1,82,3195,Competitor,Competitor offered more data
3763-GCZHZ,1,Q3,2,Churned,Yes,1,95,5504,Competitor,Competitor offered more data
0772-GYEQQ,1,Q3,2,Churned,Yes,1,93,5202,Competitor,Competitor offered more data
4831-EOBFE,1,Q3,1,Churned,Yes,1,70,5150,Other,Don't know
9170-GYZJC,1,Q3,1,Churned,Yes,1,84,4734,Price,Price too high
2002-MZHWP,1,Q3,2,Churned,Yes,1,76,3820,Price,Long distance charges
2004-OCQXK,1,Q3,1,Churned,Yes,1,85,5622,Competitor,Competitor had better devices
5027-QPKTE,1,Q3,1,Churned,Yes,1,82,4292,Competitor,Competitor had better devices
2672-HUYVI,1,Q3,2,Churned,Yes,1,68,2266,Price,Long distance charges
7508-MYBOG,1,Q3,1,Churned,Yes,1,89,2177,Competitor,Competitor had better devices
0148-DCDOS,1,Q3,1,Churned,Yes,1,82,5641,Competitor,Competitor had better devices
9992-RRAMN,1,Q3,1,Churned,Yes,1,68,5248,Dissatisfaction,Product dissatisfaction
0310-MVLET,1,Q3,3,Churned,Yes,1,77,5612,Dissatisfaction,Service dissatisfaction
5696-QURRL,1,Q3,3,Churned,Yes,1,73,2644,Dissatisfaction,Network reliability
0495-RVCBF,1,Q3,3,Churned,Yes,1,75,2066,Other,Poor expertise of online support
7854-EDSSA,1,Q3,3,Churned,Yes,1,77,2195,Dissatisfaction,Poor expertise of online support
8869-TORSS,1,Q3,1,Churned,Yes,1,69,2681,Dissatisfaction,Poor expertise of phone support
2115-BFTIW,1,Q3,1,Churned,Yes,1,75,4881,Dissatisfaction,Product dissatisfaction
0611-DFXKO,1,Q3,2,Churned,Yes,1,78,4594,Dissatisfaction,Service dissatisfaction
7780-OTDSO,1,Q3,1,Churned,Yes,1,86,2421,Attitude,Attitude of support person
9747-DDZOS,1,Q3,2,Churned,Yes,1,74,4378,Dissatisfaction,Network reliability
0564-JJHGS,1,Q3,2,Churned,Yes,1,90,5007,Dissatisfaction,Limited range of services
3348-CFRNX,1,Q3,1,Churned,Yes,1,71,2990,Price,Lack of affordable download/upload speed
1428-GTBJJ,1,Q3,2,Churned,Yes,1,81,4601,Price,Long distance charges
2249-YPRNG,1,Q3,2,Churned,Yes,1,84,4223,Dissatisfaction,Service dissatisfaction
7410-YTJIK,1,Q3,1,Churned,Yes,1,75,2872,Competitor,Competitor had better devices
4626-GYCZP,1,Q3,1,Churned,Yes,1,79,3506,Competitor,Competitor had better devices
5590-BYNII,1,Q3,2,Churned,Yes,1,91,4152,Other,Don't know
3237-AJGEH,1,Q3,3,Churned,Yes,1,67,5122,Other,Poor expertise of online support
1591-NFNLQ,1,Q3,3,Churned,Yes,1,91,4769,Other,Poor expertise of online support
0596-BQCEQ,1,Q3,1,Churned,Yes,1,93,4120,Competitor,Competitor had better devices
1481-ZUWZA,1,Q3,1,Churned,Yes,1,80,5433,Dissatisfaction,Service dissatisfaction
2309-OSFEU,1,Q3,1,Churned,Yes,1,84,2529,Attitude,Attitude of support person
7613-LLQFO,1,Q3,2,Churned,Yes,1,91,3330,Dissatisfaction,Limited range of services
2640-PMGFL,1,Q3,1,Churned,Yes,1,91,2518,Price,Lack of affordable download/upload speed
3801-HMYNL,1,Q3,1,Churned,Yes,1,68,3123,Competitor,Competitor had better devices
4484-CGXFK,1,Q3,1,Churned,Yes,1,96,3190,Dissatisfaction,Product dissatisfaction
6214-EDAKZ,1,Q3,2,Churned,Yes,1,79,5115,Dissatisfaction,Service dissatisfaction
6127-ISGTU,1,Q3,3,Churned,Yes,1,67,3075,Attitude,Attitude of support person
8740-XLHDR,1,Q3,2,Churned,Yes,1,67,5824,Dissatisfaction,Network reliability
1208-DNHLN,1,Q3,2,Churned,Yes,1,83,4580,Other,Don't know
1761-AEZZR,1,Q3,2,Churned,Yes,1,72,5593,Other,Don't know
7120-RFMVS,1,Q3,2,Churned,Yes,1,73,4340,Price,Price too high
7317-GGVPB,1,Q3,1,Churned,Yes,1,90,4982,Dissatisfaction,Product dissatisfaction
1322-AGOQM,1,Q3,2,Churned,Yes,1,95,2243,Dissatisfaction,Service dissatisfaction
5692-FPTAH,1,Q3,2,Churned,Yes,1,67,2168,Dissatisfaction,Network reliability
1550-LOAHA,1,Q3,2,Churned,Yes,1,74,4017,Dissatisfaction,Limited range of services
0268-QKIWO,1,Q3,3,Churned,Yes,1,83,2647,Attitude,Attitude of support person
0876-WDUUZ,1,Q3,2,Churned,Yes,1,90,3716,Price,Long distance charges
0617-FHSGK,1,Q3,2,Churned,Yes,1,90,5283,Price,Extra data charges
2858-MOFSQ,1,Q3,2,Churned,Yes,1,76,5472,Price,Price too high
7005-CCBKV,1,Q3,3,Churned,Yes,1,77,4539,Dissatisfaction,Service dissatisfaction
4250-FDVOU,1,Q3,1,Churned,Yes,1,95,4110,Attitude,Attitude of support person
2141-RRYGO,1,Q3,3,Churned,Yes,1,76,5274,Other,Poor expertise of online support
6376-GAHQE,1,Q3,2,Churned,Yes,1,65,2140,Other,Don't know
5052-PNLOS,1,Q3,3,Churned,Yes,1,65,3662,Other,Poor expertise of online support
6979-ZNSFF,1,Q3,1,Churned,Yes,1,69,2545,Price,Price too high
2386-LAHRK,1,Q3,1,Churned,Yes,1,80,5094,Dissatisfaction,Product dissatisfaction
6032-IGALN,1,Q3,1,Churned,Yes,1,79,4769,Competitor,Competitor had better devices
0516-WJVXC,1,Q3,1,Churned,Yes,1,78,5476,Dissatisfaction,Network reliability
8809-RIHDD,1,Q3,3,Churned,Yes,1,83,5055,Price,Lack of affordable download/upload speed
4822-NGOCH,1,Q3,2,Churned,Yes,1,74,5801,Price,Long distance charges
1432-FPAXX,1,Q3,2,Churned,Yes,1,77,3615,Dissatisfaction,Product dissatisfaction
3884-HCSWG,1,Q3,1,Churned,Yes,1,70,4390,Attitude,Attitude of support person
5077-DXTCG,1,Q3,1,Churned,Yes,1,86,2293,Competitor,Competitor had better devices
1142-WACZW,1,Q3,2,Churned,Yes,1,95,4268,Other,Don't know
4892-VLANZ,1,Q3,3,Churned,Yes,1,96,5600,Price,Long distance charges
2919-HBCJO,1,Q3,1,Churned,Yes,1,90,4580,Other,Moved
4236-XPXAV,1,Q3,2,Churned,Yes,1,74,2283,Other,Moved
3030-YZADT,1,Q3,1,Churned,Yes,1,66,5023,Competitor,Competitor had better devices
7410-KTVFV,1,Q3,1,Churned,Yes,1,90,2815,Competitor,Competitor had better devices
8393-DLHGA,1,Q3,1,Churned,Yes,1,68,2241,Competitor,Competitor offered more data
2834-SPCJV,1,Q3,1,Churned,Yes,1,75,6216,Competitor,Competitor had better devices
0587-DMGBH,1,Q3,3,Churned,Yes,1,75,2269,Competitor,Competitor offered higher download speeds
3523-QRQLL,1,Q3,2,Churned,Yes,1,94,5922,Competitor,Competitor offered more data
0895-DQHEW,1,Q3,1,Churned,Yes,1,77,4019,Competitor,Competitor offered more data
8149-RSOUN,1,Q3,3,Churned,Yes,1,78,3014,Competitor,Competitor offered more data
7250-EQKIY,1,Q3,2,Churned,Yes,1,75,2426,Competitor,Competitor made better offer
4013-UBXWQ,1,Q3,3,Churned,Yes,1,67,4612,Competitor,Competitor made better offer
5519-NPHVG,1,Q3,3,Churned,Yes,1,73,3975,Price,Price too high
8849-GYOKR,1,Q3,1,Churned,Yes,1,90,4893,Dissatisfaction,Product dissatisfaction
3148-BLQJT,1,Q3,1,Churned,Yes,1,80,5747,Competitor,Competitor made better offer
0461-CVKMU,1,Q3,1,Churned,Yes,1,80,5737,Attitude,Attitude of support person
8806-EAGWC,1,Q3,2,Churned,Yes,1,78,5698,Dissatisfaction,Network reliability
4183-WCSEP,1,Q3,1,Churned,Yes,1,72,3091,Price,Long distance charges
5498-TXHLF,1,Q3,3,Churned,Yes,1,91,3358,Price,Extra data charges
9722-UJOJR,1,Q3,1,Churned,Yes,1,73,2663,Price,Price too high
6772-KSATR,1,Q3,1,Churned,Yes,1,83,5574,Dissatisfaction,Service dissatisfaction
7112-OPOTK,1,Q3,2,Churned,Yes,1,91,5647,Attitude,Attitude of support person
4210-QFJMF,1,Q3,1,Churned,Yes,1,68,5762,Competitor,Competitor made better offer
5828-AVIPD,1,Q3,3,Churned,Yes,1,73,4072,Other,Poor expertise of online support
1086-LXKFY,1,Q3,1,Churned,Yes,1,92,4779,Other,Don't know
7774-OJSXI,1,Q3,3,Churned,Yes,1,65,5387,Dissatisfaction,Poor expertise of phone support
7786-WBJYI,1,Q3,2,Churned,Yes,1,89,5365,Competitor,Competitor made better offer
5016-ETTFF,1,Q3,3,Churned,Yes,1,69,3797,Dissatisfaction,Service dissatisfaction
3866-MDTUB,1,Q3,1,Churned,Yes,1,72,3257,Attitude,Attitude of support person
0697-ZMSWS,1,Q3,1,Churned,Yes,1,87,2330,Dissatisfaction,Limited range of services
7593-XFKDI,1,Q3,1,Churned,Yes,1,73,3017,Price,Extra data charges
0337-CNPZE,1,Q3,2,Churned,Yes,1,85,5383,Price,Price too high
1513-XNPPH,1,Q3,1,Churned,Yes,1,79,5047,Dissatisfaction,Product dissatisfaction
6347-DCUIK,1,Q3,1,Churned,Yes,1,90,4231,Attitude,Attitude of support person
0897-FEGMU,1,Q3,3,Churned,Yes,1,84,5286,Dissatisfaction,Network reliability
7663-RGWBC,1,Q3,1,Churned,Yes,1,90,4773,Other,Don't know
1120-BMWUB,1,Q3,3,Churned,Yes,1,65,5091,Other,Don't know
9124-LHCJQ,1,Q3,1,Churned,Yes,1,91,2318,Price,Price too high
2235-ZGKPT,1,Q3,1,Churned,Yes,1,90,5386,Dissatisfaction,Product dissatisfaction
3891-PUQOD,1,Q3,1,Churned,Yes,1,65,5020,Dissatisfaction,Service dissatisfaction
0689-NKYLF,1,Q3,2,Churned,Yes,1,86,4028,Attitude,Attitude of support person
3658-KIBGF,1,Q3,1,Churned,Yes,1,89,2833,Dissatisfaction,Network reliability
5519-YLDGW,1,Q3,1,Churned,Yes,1,91,3769,Dissatisfaction,Limited range of services
4946-EDSEW,1,Q3,1,Churned,Yes,1,69,5638,Attitude,Attitude of support person
8185-UPYBR,1,Q3,1,Churned,Yes,1,88,5838,Dissatisfaction,Product dissatisfaction
4585-HETAI,1,Q3,1,Churned,Yes,1,83,5026,Dissatisfaction,Service dissatisfaction
7526-BEZQB,1,Q3,1,Churned,Yes,1,89,2577,Attitude,Attitude of support person
4951-UKAAQ,1,Q3,1,Churned,Yes,1,72,5948,Dissatisfaction,Network reliability
2108-YKQTY,1,Q3,3,Churned,Yes,1,90,4930,Other,Don't know
4918-QLLIW,1,Q3,2,Churned,Yes,1,65,2755,Other,Don't know
1625-JAIIY,1,Q3,1,Churned,Yes,1,86,4714,Dissatisfaction,Product dissatisfaction
2947-DOMLJ,1,Q3,1,Churned,Yes,1,82,3677,Dissatisfaction,Service dissatisfaction
4112-LUEIZ,1,Q3,3,Churned,Yes,1,84,4206,Attitude,Attitude of support person
4510-HIMLV,1,Q3,2,Churned,Yes,1,90,4154,Dissatisfaction,Network reliability
2430-USGXP,1,Q3,1,Churned,Yes,1,66,4766,Price,Lack of affordable download/upload speed
5955-ERIHD,1,Q3,1,Churned,Yes,1,72,2206,Price,Long distance charges
5949-EBSQK,1,Q3,2,Churned,Yes,1,83,2131,Price,Price too high
7274-RTAPZ,1,Q3,1,Churned,Yes,1,89,3898,Dissatisfaction,Product dissatisfaction
0311-UNPFF,1,Q3,2,Churned,Yes,1,82,4910,Dissatisfaction,Service dissatisfaction
3834-XUIFC,1,Q3,1,Churned,Yes,1,86,3905,Attitude,Attitude of support person
