Customer ID,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,City,Zip Code,Latitude,Longitude,Population,Gender,Age,Married,Number of Dependents,Satisfaction Score,Customer Status,Churn Label,Churn Score,CLTV,Churn Category,Churn Reason
7377-DMMRI,0,2,Offer E,Yes,13.73,No,DSL,11,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,47.8,92.45,0,0,27.46,119.91,Exeter,93221,36.301689,-119.018233,13333,Male,35,No,0,1,Churned,Yes,89,4134,Attitude,Attitude of support person
8949-JTMAY,0,29,Offer C,Yes,27.75,Yes,Fiber Optic,2,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,98.6,2933.2,0,0,804.75,3737.95,Mc Kittrick,93251,35.38381,-119.730885,302,Female,49,No,0,1,Churned,Yes,72,5144,Competitor,Competitor had better devices
3211-ILJTT,1,17,None,Yes,13.68,No,Fiber Optic,11,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.4,1214.05,0,0,232.56,1446.61,Taft,93268,35.184837,-119.402525,14937,Male,35,Yes,0,1,Churned,Yes,67,4469,Competitor,Competitor had better devices
5103-MHMHY,0,1,Offer E,Yes,46.17,No,Cable,19,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Mailed Check,45.95,45.95,0,0,46.17,92.12,Los Osos,93402,35.279984,-120.824288,14859,Female,49,No,1,1,Churned,Yes,82,4563,Competitor,Competitor had better devices
0235-KGSLC,0,1,Offer E,Yes,33.34,No,Fiber Optic,4,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,85.55,85.55,0,0,33.34,118.89,Buellton,93427,34.631362,-120.238218,4644,Female,45,No,0,2,Churned,Yes,86,3967,Other,Moved
2884-GBPFB,4,35,Offer C,Yes,10.43,No,Fiber Optic,4,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,70.3,2416.55,0,80,365.05,2861.6,Morro Bay,93442,35.369553,-120.763864,10909,Female,61,Yes,0,3,Churned,Yes,79,5413,Other,Moved
5136-KCKGI,1,33,Offer C,Yes,41.61,Yes,Fiber Optic,73,Yes,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Mailed Check,103.7,3467,0,0,1373.13,4840.13,Templeton,93465,35.536115,-120.739231,7918,Female,22,Yes,0,2,Churned,Yes,76,4461,Competitor,Competitor had better devices
3722-WPXTK,0,1,None,Yes,14.26,No,Fiber Optic,46,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,88.35,88.35,0,0,14.26,102.61,Benton,93512,37.653947,-118.231443,340,Male,23,No,0,1,Churned,Yes,72,4254,Competitor,Competitor offered higher download speeds
2929-ERCFZ,1,8,Offer E,Yes,38.83,No,Fiber Optic,76,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.2,777.3,0,0,310.64,1087.94,Independence,93526,36.869584,-118.189241,734,Female,22,Yes,0,1,Churned,Yes,80,2939,Competitor,Competitor had better devices
7548-SEPYI,0,5,Offer E,Yes,32.12,No,Fiber Optic,10,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,96.25,512.45,0,0,160.6,673.05,Temecula,92592,33.507255,-117.029473,46171,Female,62,No,0,2,Churned,Yes,74,5056,Competitor,Competitor made better offer
8835-VSDSE,1,2,Offer E,Yes,9.76,No,Cable,27,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.7,141.45,0,0,19.52,160.97,San Diego,92129,32.961064,-117.134917,47224,Female,28,Yes,0,2,Churned,Yes,86,4559,Competitor,Competitor made better offer
1623-NLDOT,1,42,Offer B,No,0,No,Cable,5,No,Yes,No,Yes,No,No,No,No,One Year,No,Mailed Check,33.55,1445.3,0,50,0,1495.3,Lancaster,93534,34.727529,-118.153098,35109,Female,55,Yes,0,2,Churned,Yes,82,2044,Competitor,Competitor had better devices
5236-PERKL,0,57,None,Yes,48.86,Yes,Fiber Optic,6,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,112.95,6465,0,0,2785.02,9250.02,Pearblossom,93553,34.445239,-117.894868,1613,Female,38,No,0,1,Churned,Yes,89,4738,Competitor,Competitor offered higher download speeds
7854-FOKSF,0,1,Offer E,No,0,No,Cable,29,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,35.9,35.9,0,0,0,35.9,Rosamond,93560,34.903052,-118.411251,14931,Male,54,No,0,1,Churned,Yes,93,4747,Competitor,Competitor offered higher download speeds
2519-FAKOD,0,38,Offer C,Yes,31.27,Yes,Fiber Optic,85,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,99.25,3777.15,0,0,1188.26,4965.41,Tehachapi,93561,35.073777,-118.652112,25805,Male,30,No,0,1,Churned,Yes,76,5274,Competitor,Competitor had better devices
7089-IVVAZ,0,8,Offer E,Yes,19.68,Yes,Fiber Optic,41,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,103.35,847.3,0,0,157.44,1004.74,Cantua Creek,93608,36.488056,-120.407691,1766,Female,26,No,0,1,Churned,Yes,71,2363,Competitor,Competitor offered more data
9492-TOKRI,0,18,None,Yes,13.65,Yes,Fiber Optic,5,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,90,1527.35,0,0,245.7,1773.05,Dinuba,93618,36.523619,-119.386868,24206,Female,55,No,0,1,Churned,Yes,90,2708,Competitor,Competitor had better devices
3325-FUYCG,1,28,Offer C,Yes,9.62,Yes,Fiber Optic,24,Yes,Yes,No,No,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,106.1,2847.4,0,0,269.36,3116.76,Five Points,93624,36.397745,-120.119911,1852,Male,58,Yes,0,1,Churned,Yes,85,3770,Dissatisfaction,Service dissatisfaction
8481-YYXWG,0,5,Offer E,Yes,10.11,No,Fiber Optic,69,No,Yes,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,89.35,461.7,0,0,50.55,512.25,Hume,93628,36.807595,-118.901544,93,Female,30,No,0,3,Churned,Yes,70,4584,Dissatisfaction,Network reliability
2609-IAICY,0,1,None,Yes,27.7,Yes,Fiber Optic,19,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,77.15,77.15,0,10,27.7,114.85,North Fork,93643,37.244307,-119.470256,3376,Female,32,No,0,3,Churned,Yes,79,2756,Dissatisfaction,Limited range of services
1740-CSDJP,0,1,None,No,0,No,DSL,9,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,35.25,35.25,0,0,0,35.25,Oakhurst,93644,37.648647,-119.231447,8521,Male,53,No,0,2,Churned,Yes,88,2548,Price,Lack of affordable download/upload speed
2636-OHFMN,4,4,None,No,0,No,DSL,76,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,48.55,201,0,0,0,201,Orosi,93647,36.600185,-119.175655,9780,Male,26,Yes,0,2,Churned,Yes,90,3955,Price,Long distance charges
1323-OOEPC,1,53,None,Yes,41.74,Yes,Fiber Optic,24,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,98.4,5149.5,0,0,2212.22,7361.72,Prather,93651,37.007238,-119.505661,1314,Female,45,Yes,0,2,Churned,Yes,87,6481,Price,Extra data charges
9921-ZVRHG,0,14,None,Yes,1.19,Yes,Fiber Optic,23,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,80.45,1072,0,0,16.66,1088.66,Traver,93673,36.456091,-119.486225,646,Female,44,No,0,1,Churned,Yes,94,4155,Competitor,Competitor had better devices
4701-MLJPN,0,31,Offer C,Yes,1.53,No,DSL,6,No,No,Yes,Yes,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,55.25,1715.65,0,10,47.43,1773.08,Fresno,93702,36.739385,-119.753649,47999,Male,60,No,0,3,Churned,Yes,78,2933,Attitude,Attitude of support person
9206-GVPEQ,1,13,None,No,0,No,Cable,71,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,54.45,706.85,0,0,0,706.85,Fresno,93706,36.654614,-119.903674,35790,Male,28,Yes,0,1,Churned,Yes,88,5212,Dissatisfaction,Network reliability
1596-BBVTG,0,35,Offer C,Yes,25.04,Yes,Fiber Optic,21,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,75.35,2636.05,0,0,876.4,3512.45,San Dimas,91773,34.102119,-117.815532,33878,Male,53,No,0,3,Churned,Yes,79,2785,Other,Poor expertise of online support
8433-WXGNA,0,2,None,Yes,42.16,No,Cable,2,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.7,189.2,0,0,84.32,273.52,Salinas,93906,36.722898,-121.633648,53946,Male,55,No,0,1,Churned,Yes,82,4676,Other,Don't know
3707-GNWHM,0,1,None,Yes,21.8,Yes,Fiber Optic,42,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,74.25,74.25,0,0,21.8,96.05,Carmel Valley,93924,36.414611,-121.6386,6691,Male,28,No,0,1,Churned,Yes,93,4750,Other,Don't know
5766-ZJYBB,0,1,None,Yes,3.14,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Mailed Check,19.4,19.4,0,0,3.14,22.54,Brisbane,94005,37.684694,-122.40712,3635,Male,52,No,0,2,Churned,Yes,66,4152,Dissatisfaction,Service dissatisfaction
8931-GJJIQ,0,9,None,Yes,29.7,Yes,Fiber Optic,17,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,83.3,803.3,0,0,267.3,1070.6,Burlingame,94010,37.57028,-122.365778,40346,Female,46,No,0,2,Churned,Yes,90,3520,Attitude,Attitude of support person
4277-PVRAN,0,8,None,Yes,36.39,No,Fiber Optic,7,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,80.1,679.3,0,0,291.12,970.42,Daly City,94014,37.691561,-122.445202,47453,Female,34,No,0,1,Churned,Yes,67,5071,Competitor,Competitor had better devices
0203-HHYIJ,0,25,Offer C,Yes,5.57,Yes,None,0,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,25.3,676.35,0,0,139.25,815.6,Atherton,94027,37.454924,-122.203168,6876,Male,62,No,0,3,Churned,Yes,79,3779,Price,Long distance charges
0952-KMEEH,0,13,None,Yes,3.36,Yes,Fiber Optic,15,Yes,No,No,No,Yes,Yes,Yes,No,Month-to-Month,No,Mailed Check,98.15,1230.25,0,40,43.68,1313.93,Mountain View,94043,37.419725,-122.062947,27822,Male,46,No,0,1,Churned,Yes,91,5525,Price,Long distance charges
8178-EYZUO,0,46,None,Yes,15.78,Yes,Fiber Optic,3,Yes,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,93.7,4154.8,0,0,725.88,4880.68,San Francisco,94105,37.789168,-122.395009,2066,Male,48,No,0,1,Churned,Yes,70,3378,Price,Extra data charges
3230-WYKIR,0,18,None,Yes,12.5,Yes,DSL,5,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,82,1425.45,0,0,225,1650.45,San Francisco,94110,37.750021,-122.415201,74641,Male,36,No,0,1,Churned,Yes,79,3306,Dissatisfaction,Product dissatisfaction
0407-BDJKB,1,60,None,Yes,35.22,Yes,Fiber Optic,16,No,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,95.75,5742.9,0,0,2113.2,7856.1,San Francisco,94114,37.758085,-122.434801,30587,Male,59,Yes,0,2,Churned,Yes,88,4129,Dissatisfaction,Service dissatisfaction
9600-UDOPK,1,30,Offer C,Yes,10.5,Yes,Fiber Optic,22,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,94.05,2866.45,0,0,315,3181.45,San Francisco,94117,37.770533,-122.445121,38756,Male,33,Yes,0,3,Churned,Yes,68,4095,Attitude,Attitude of support person
4074-SJFFA,0,1,None,Yes,13.01,No,DSL,12,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Mailed Check,54.75,54.75,0,0,13.01,67.76,San Francisco,94122,37.760412,-122.484966,55504,Female,44,No,0,3,Churned,Yes,83,2614,Dissatisfaction,Network reliability
4910-GMJOT,0,1,None,Yes,1.17,Yes,Fiber Optic,27,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.6,94.6,0,0,1.17,95.77,San Francisco,94129,37.797526,-122.464531,2240,Female,56,No,0,1,Churned,Yes,96,4033,Other,Don't know
4323-SADQS,2,7,None,No,0,No,Cable,30,Yes,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,34.5,279.25,0,0,0,279.25,Concord,94521,37.971421,-121.971504,39888,Male,61,Yes,6,1,Churned,Yes,93,3520,Dissatisfaction,Service dissatisfaction
4446-BZKHU,1,61,None,Yes,45.7,Yes,Fiber Optic,24,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,105.55,6281.45,0,0,2787.7,9069.15,Pleasant Hill,94523,37.95338,-122.076886,32685,Male,44,Yes,0,1,Churned,Yes,86,5011,Competitor,Competitor had better devices
5202-IVJNU,0,39,None,No,0,No,DSL,24,No,No,Yes,No,No,No,No,No,Month-to-Month,No,Credit Card,30.1,1131.3,0,150,0,1281.3,Crockett,94525,38.049292,-122.228415,3193,Female,56,No,2,3,Churned,Yes,72,3106,Dissatisfaction,Network reliability
5976-JCJRH,1,10,Offer D,Yes,31.72,No,Fiber Optic,23,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.3,738.2,0,0,317.2,1055.4,Danville,94526,37.815459,-121.977203,32873,Male,36,Yes,0,3,Churned,Yes,94,2162,Dissatisfaction,Limited range of services
0137-OCGAB,0,1,Offer E,Yes,1.23,Yes,Fiber Optic,69,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,80.2,80.2,0,0,1.23,81.43,Fairfield,94533,38.287136,-122.02711,77683,Female,25,No,0,3,Churned,Yes,90,3056,Price,Lack of affordable download/upload speed
3351-NQLDI,1,67,Offer A,Yes,30.94,Yes,Fiber Optic,11,Yes,No,No,Yes,No,Yes,Yes,Yes,One Year,Yes,Credit Card,94.35,6341.45,0,0,2072.98,8414.43,Travis Afb,94535,38.265899,-121.939461,9978,Female,41,Yes,0,1,Churned,Yes,91,4348,Price,Long distance charges
7593-JNWRU,5,6,Offer E,Yes,49.2,No,DSL,21,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,44.6,260.8,0,0,295.2,556,Fremont,94538,37.505768,-121.962472,56126,Male,61,Yes,1,2,Churned,Yes,90,4525,Price,Extra data charges
4588-YBNIB,0,1,Offer E,Yes,5.36,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,19.6,19.6,0,0,5.36,24.96,Fremont,94539,37.516791,-121.899117,46917,Female,24,No,0,2,Churned,Yes,91,4205,Price,Price too high
5028-GZLDO,0,2,None,Yes,36.06,No,Fiber Optic,85,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,70.7,140.7,0,0,72.12,212.82,Moraga,94556,37.827946,-122.107185,16510,Male,21,No,0,1,Churned,Yes,96,5317,Dissatisfaction,Service dissatisfaction
6877-TJMBR,1,1,Offer E,Yes,37.83,No,Fiber Optic,51,No,No,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84.8,84.8,0,0,37.83,122.63,Orinda,94563,37.873916,-122.20522,17964,Male,21,Yes,0,3,Churned,Yes,80,2627,Dissatisfaction,Network reliability
6769-DCQLI,0,52,None,Yes,49.29,No,Fiber Optic,51,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,105,5426.85,0,0,2563.08,7989.93,Pope Valley,94567,38.672708,-122.403219,494,Male,21,No,0,2,Churned,Yes,85,4630,Other,Don't know
2433-KMEAS,0,22,Offer D,Yes,7.28,Yes,DSL,7,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,54.45,1127.35,0,0,160.16,1287.51,Dublin,94568,37.713926,-121.928425,29636,Male,62,No,0,1,Churned,Yes,71,2445,Other,Don't know
2195-ZRVAX,1,47,None,Yes,44.26,No,Cable,23,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,85.3,4045.65,0,0,2080.22,6125.87,Rodeo,94572,38.027218,-122.23463,8506,Female,40,Yes,0,2,Churned,Yes,90,3631,Other,Don't know
3550-SAHFP,0,33,None,Yes,20.29,Yes,Fiber Optic,30,No,No,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,83.35,2757.85,0,40,669.57,3467.42,Saint Helena,94574,38.581354,-122.296283,9423,Female,51,No,0,2,Churned,Yes,66,5456,Price,Price too high
2011-TRQYE,0,18,Offer D,No,0,No,DSL,26,No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,33.5,600,0,0,0,600,Deer Park,94576,38.554383,-122.474773,223,Male,59,No,0,2,Churned,Yes,82,5474,Dissatisfaction,Product dissatisfaction
4873-ILOLJ,0,24,None,Yes,32.49,No,Fiber Optic,23,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,90.35,2238.5,0,0,779.76,3018.26,Sunol,94586,37.587494,-121.862856,790,Male,64,No,0,1,Churned,Yes,67,5546,Competitor,Competitor had better devices
2725-KXXWT,0,1,Offer E,Yes,23.06,No,Fiber Optic,52,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,90.75,90.75,0,0,23.06,113.81,Vallejo,94589,38.161321,-122.271588,42209,Male,26,Yes,0,3,Churned,Yes,86,5460,Attitude,Attitude of support person
9565-DJPIB,0,4,Offer E,Yes,36.76,Yes,Fiber Optic,20,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,No,Credit Card,89.6,365.65,0,0,147.04,512.69,Vallejo,94590,38.104705,-122.247387,37218,Female,64,No,0,1,Churned,Yes,87,4689,Competitor,Competitor had better devices
8348-HFYIV,0,2,Offer E,No,0,No,DSL,51,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,49.25,90.35,0,0,0,90.35,Oakland,94601,37.776523,-122.219268,54876,Male,21,No,0,3,Churned,Yes,90,5775,Dissatisfaction,Limited range of services
6849-WLEYG,0,1,None,Yes,11.91,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.75,19.75,0,0,11.91,31.66,Emeryville,94608,37.83726,-122.287648,24589,Male,43,No,3,3,Churned,Yes,92,2611,Attitude,Attitude of support person
4659-NZRUF,0,19,Offer D,Yes,32.87,Yes,Fiber Optic,17,Yes,Yes,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,95.15,1789.25,0,120,624.53,2533.78,Oakland,94609,37.834341,-122.26437,21097,Female,64,No,0,3,Churned,Yes,78,5830,Price,Long distance charges
8429-XIBUM,0,22,Offer D,Yes,10.33,Yes,Fiber Optic,19,Yes,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,101.35,2317.1,0,0,227.26,2544.36,Oakland,94618,37.84551,-122.235181,15438,Male,44,No,0,1,Churned,Yes,77,4694,Price,Extra data charges
2608-BHKFN,0,4,None,Yes,12.58,No,Fiber Optic,19,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,70.05,266.9,0,0,50.32,317.22,Berkeley,94703,37.863843,-122.275684,19763,Female,46,No,0,1,Churned,Yes,89,3600,Competitor,Competitor had better devices
7341-LXCAF,8,4,None,Yes,48.64,Yes,Fiber Optic,30,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.65,301.4,0,0,194.56,495.96,Berkeley,94705,37.858898,-122.240512,12448,Male,24,Yes,0,1,Churned,Yes,87,4013,Dissatisfaction,Product dissatisfaction
9462-MJUAW,0,4,None,Yes,30.44,Yes,Cable,10,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,50.4,206.6,0,0,121.76,328.36,Berkeley,94708,37.897743,-122.263124,10737,Male,60,No,0,1,Churned,Yes,92,4399,Competitor,Competitor had better devices
8128-YVJRG,0,7,None,Yes,40.32,Yes,Fiber Optic,18,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,79.65,604.7,0,0,282.24,886.94,Berkeley,94709,37.878554,-122.26609,10147,Female,61,No,0,1,Churned,Yes,81,4513,Attitude,Attitude of support person
1569-TTNYJ,1,5,None,Yes,1.16,Yes,Fiber Optic,7,No,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,78.75,412.1,0,10,5.8,427.9,Richmond,94805,37.941456,-122.320968,13984,Male,55,Yes,0,2,Churned,Yes,72,3401,Other,Don't know
4749-VFKVB,0,1,None,Yes,46.49,Yes,DSL,14,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,50.1,50.1,0,0,46.49,96.59,Inverness,94937,38.099323,-122.945723,1004,Female,47,No,0,2,Churned,Yes,90,4778,Other,Don't know
7598-UAASY,1,2,Offer E,Yes,20.5,No,Fiber Optic,51,No,No,Yes,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,76.4,151.8,0,0,41,192.8,Marshall,94940,38.129308,-122.834815,406,Male,19,Yes,0,1,Churned,Yes,71,4340,Competitor,Competitor had better devices
7938-OUHIO,0,3,Offer E,Yes,32.76,No,Fiber Optic,73,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,98.7,293.65,0,0,98.28,391.93,Mill Valley,94941,37.901371,-122.572024,28727,Male,28,No,0,3,Churned,Yes,72,3916,Attitude,Attitude of service provider
0431-APWVY,1,28,None,Yes,18.31,No,Fiber Optic,13,No,No,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,90.1,2598.95,0,0,512.68,3111.63,Novato,94949,38.067204,-122.524004,13361,Female,37,Yes,0,3,Churned,Yes,91,5958,Other,Poor expertise of online support
3426-NIYYL,0,15,Offer D,Yes,3.15,Yes,DSL,26,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,51.55,765.5,0,20,47.25,832.75,Sausalito,94965,37.848641,-122.515692,11213,Male,47,No,0,2,Churned,Yes,66,2087,Attitude,Attitude of support person
3387-VATUS,0,5,Offer E,Yes,40.15,Yes,Fiber Optic,19,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.85,462.8,0,0,200.75,663.55,Aromas,95004,36.878364,-121.629781,3373,Male,44,No,0,3,Churned,Yes,69,5701,Attitude,Attitude of service provider
1143-NMNQJ,0,2,None,Yes,14.07,Yes,Fiber Optic,6,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,85.7,169.8,0,0,28.14,197.94,Boulder Creek,95006,37.171727,-122.142961,10520,Female,39,No,0,2,Churned,Yes,95,2187,Attitude,Attitude of service provider
0415-MOSGF,0,1,Offer E,Yes,26.53,No,DSL,30,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,44.4,44.4,0,0,26.53,70.93,Los Gatos,95030,37.222842,-121.988727,13290,Female,58,No,0,2,Churned,Yes,76,3204,Attitude,Attitude of support person
2495-INZWQ,0,4,Offer E,No,0,No,Cable,20,No,No,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,44.55,174.3,0,10,0,184.3,San Juan Bautista,95045,36.810568,-121.503022,3402,Male,44,No,0,2,Churned,Yes,66,5605,Attitude,Attitude of service provider
4139-SUGLD,1,31,None,No,0,No,DSL,23,Yes,No,No,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,35.4,1077.5,0,0,0,1077.5,Santa Clara,95054,37.393554,-121.965114,13031,Male,41,Yes,3,1,Churned,Yes,77,2067,Attitude,Attitude of service provider
6857-VWJDT,0,1,Offer E,Yes,32.33,Yes,Fiber Optic,9,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Credit Card,95.65,95.65,0,0,32.33,127.98,Santa Cruz,95060,36.993451,-122.098858,43192,Female,45,No,0,2,Churned,Yes,87,3473,Attitude,Attitude of service provider
5624-BQSSA,0,1,None,Yes,40.48,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.95,20.95,0,0,40.48,61.43,Santa Cruz,95065,37.031404,-121.981865,8365,Female,19,No,0,1,Churned,Yes,70,4285,Price,Long distance charges
5577-OTWWW,0,15,Offer D,Yes,39.84,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,19.75,297.3,0,0,597.6,894.9,San Jose,95120,37.186141,-121.843554,37090,Female,54,No,0,2,Churned,Yes,69,2428,Other,Moved
6100-QQHEB,1,17,Offer D,Yes,17.71,Yes,Fiber Optic,13,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,92.55,1515.1,0,0,301.07,1816.17,San Jose,95121,37.304681,-121.809955,37127,Male,42,Yes,0,3,Churned,Yes,91,5775,Other,Moved
2691-NZETQ,0,9,Offer E,Yes,49.14,Yes,Fiber Optic,58,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,85.35,758.6,0,0,442.26,1200.86,San Jose,95130,37.277592,-121.986477,13481,Male,28,No,0,2,Churned,Yes,89,2752,Competitor,Competitor offered higher download speeds
4404-HIBDJ,0,25,None,Yes,1.37,No,DSL,21,Yes,Yes,Yes,Yes,Yes,No,No,Yes,One Year,No,Credit Card,74.3,1863.8,0,0,34.25,1898.05,San Jose,95131,37.387027,-121.897775,26389,Female,48,No,0,1,Churned,Yes,85,5175,Competitor,Competitor offered more data
7295-JOMMD,0,4,Offer E,Yes,5.63,No,Fiber Optic,18,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,98.1,396.3,0,0,22.52,418.82,San Jose,95135,37.28682,-121.723877,15798,Female,34,No,0,1,Churned,Yes,87,2895,Competitor,Competitor made better offer
5013-SBUIH,0,50,None,Yes,27.7,Yes,Fiber Optic,28,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,109.65,5551.15,0,0,1385,6936.15,Stockton,95202,37.959706,-121.287669,7071,Female,63,No,0,1,Churned,Yes,84,5855,Competitor,Competitor had better devices
6023-YEBUP,0,3,Offer E,Yes,11.94,Yes,Cable,30,No,No,Yes,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,100.95,329.95,0,10,35.82,375.77,Stockton,95210,38.033219,-121.297433,40611,Male,32,No,0,1,Churned,Yes,81,5351,Competitor,Competitor had better devices
